6865496|HLC9106.DATA.CP15600.FWPRI.02|10.255.213.75|CONNECTIONS|5000000.0|0|51160|2023-07-25 08:54:50
6865521|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CPU4.0|100.0|0|0|2023-07-25 08:54:50
6865526|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CPU5.0|100.0|0|1|2023-07-25 08:54:50
6865566|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CPU13.0|100.0|0|1|2023-07-25 08:54:50
6865576|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CPU15.0|100.0|0|1|2023-07-25 08:54:50
6865601|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CPU20.0|100.0|0|0|2023-07-25 08:54:50
6865606|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CPU21.0|100.0|0|2|2023-07-25 08:54:50
6865636|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CPU27.0|100.0|0|0|2023-07-25 08:54:50
6865641|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CPU28.0|100.0|0|0|2023-07-25 08:54:50
6865646|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CPU29.0|100.0|0|2|2023-07-25 08:54:50
6865676|HLC9106.CLOUD.CP15600.FWPUB.01|10.60.249.48|CONNECTIONS|5000000.0|0|196380|2023-07-25 08:54:50
6865681|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU|100.0|0|8|2023-07-25 08:54:50
6865686|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU1.0|100.0|0|11|2023-07-25 08:54:50
6865691|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU2.0|100.0|0|10|2023-07-25 08:54:50
6865696|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU3.0|100.0|0|11|2023-07-25 08:54:50
6865701|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU4.0|100.0|0|11|2023-07-25 08:54:50
6865706|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU5.0|100.0|0|6|2023-07-25 08:54:50
6865711|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU6.0|100.0|0|6|2023-07-25 08:54:50
6865716|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU7.0|100.0|0|6|2023-07-25 08:54:50
6865721|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU8.0|100.0|0|6|2023-07-25 08:54:50
6865726|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU9.0|100.0|0|12|2023-07-25 08:54:50
6865731|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU10.0|100.0|0|12|2023-07-25 08:54:50
6865736|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU11.0|100.0|0|11|2023-07-25 08:54:50
6865741|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU12.0|100.0|0|10|2023-07-25 08:54:50
6865746|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU13.0|100.0|0|5|2023-07-25 08:54:50
6865751|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU14.0|100.0|0|5|2023-07-25 08:54:50
6865756|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU15.0|100.0|0|5|2023-07-25 08:54:50
6865761|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU16.0|100.0|0|7|2023-07-25 08:54:50
6865766|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU17.0|100.0|0|10|2023-07-25 08:54:50
6865771|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU18.0|100.0|0|10|2023-07-25 08:54:50
6865776|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU19.0|100.0|0|11|2023-07-25 08:54:50
6865781|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU20.0|100.0|0|10|2023-07-25 08:54:50
6865786|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU21.0|100.0|0|5|2023-07-25 08:54:50
6865791|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU22.0|100.0|0|6|2023-07-25 08:54:50
6865796|HLC9106.CLOUD.CP15600.FWPUB.02|10.60.249.49|CPU23.0|100.0|0|5|2023-07-25 08:54:50
