id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6476371,HLC9106_DATA_NX93180_LEAF_16,10.60.221.16,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476386,HLC9106_DATA_NX93180_LEAF_17,10.60.221.17,Ethernet1/54,100000000,12409447,17619397,2023-05-08 15:54:21
6476391,HLC9106_DATA_NX93180_LEAF_17,10.60.221.17,port,200000000,24474403,45225724,2023-05-08 15:54:21
6476396,HLC9106_DATA_NX93180_LEAF_17,10.60.221.17,Ethernet1/53,100000000,12064901,27606170,2023-05-08 15:54:21
6476401,HLC9106_DATA_NX93180_LEAF_17,10.60.221.17,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476416,HLC9106_DATA_NX93180_LEAF_18,10.60.221.18,Ethernet1/54,100000000,17624975,12411267,2023-05-08 15:54:21
6476421,HLC9106_DATA_NX93180_LEAF_18,10.60.221.18,port,200000000,45241964,24477360,2023-05-08 15:54:21
6476426,HLC9106_DATA_NX93180_LEAF_18,10.60.221.18,Ethernet1/53,100000000,27616186,12066107,2023-05-08 15:54:21
6476431,HLC9106_DATA_NX93180_LEAF_18,10.60.221.18,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476446,HLC9106_DATA_NX93180_LEAF_19,10.60.221.19,Ethernet1/54,100000000,85907811,78222469,2023-05-08 15:54:21
6476451,HLC9106_DATA_NX93180_LEAF_19,10.60.221.19,port,200000000,165624528,162161444,2023-05-08 15:54:21
6476456,HLC9106_DATA_NX93180_LEAF_19,10.60.221.19,Ethernet1/53,100000000,91162978,84353638,2023-05-08 15:54:21
6476461,HLC9106_DATA_NX93180_LEAF_19,10.60.221.19,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476476,HLC9106_DATA_NX93180_LEAF_20,10.60.221.20,Ethernet1/54,100000000,79644852,88685633,2023-05-08 15:54:21
6476481,HLC9106_DATA_NX93180_LEAF_20,10.60.221.20,port,200000000,166749896,168964230,2023-05-08 15:54:21
6476486,HLC9106_DATA_NX93180_LEAF_20,10.60.221.20,Ethernet1/53,100000000,87105284,86173701,2023-05-08 15:54:21
6476491,HLC9106_DATA_NX93180_LEAF_20,10.60.221.20,Vlan3600,1000000,0,0,2023-05-08 15:54:21
6476526,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,Ethernet1/54,100000000,4534,3702,2023-05-08 15:54:21
6476531,HLC9106_DATA_NX93180_SERVICE_01,10.60.221.41,port,200000000,5359,6732,2023-05-08 15:54:21
