id,hostname,ip,name,speed,maxi_60,maxo_60,last_update
6865191,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU10.0,0.1,0,15,2023-05-08 15:24:28
6865196,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU11.0,0.1,0,12,2023-05-08 15:24:28
6865201,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU12.0,0.1,0,19,2023-05-08 15:24:28
6865206,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU13.0,0.1,0,3,2023-05-08 15:24:28
6865216,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU15.0,0.1,0,1,2023-05-08 15:24:28
6865226,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU17.0,0.1,0,20,2023-05-08 15:24:28
6865231,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU18.0,0.1,0,16,2023-05-08 15:24:28
6865241,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU20.0,0.1,0,13,2023-05-08 15:24:28
6865246,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU21.0,0.1,0,2,2023-05-08 15:24:28
6865251,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU22.0,0.1,0,3,2023-05-08 15:24:28
6865256,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU23.0,0.1,0,2,2023-05-08 15:24:28
6865261,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU24.0,0.1,0,1,2023-05-08 15:24:28
6865266,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU25.0,0.1,0,19,2023-05-08 15:24:28
6865271,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU26.0,0.1,0,14,2023-05-08 15:24:28
6865281,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU28.0,0.1,0,20,2023-05-08 15:24:28
6865286,HLC9106.DATA.CP15600.FWPRI.01,10.255.213.74,CPU29.0,0.1,0,1,2023-05-08 15:24:28
